feature,xgb_importance
bottle_neck_lag4,0.000670206209179014
battery_cv_diff2,0.0006698853569105268
congestion_score_roll3_std,0.0006693384726531804
congestion_score_lag4,0.0006683787796646357
sku_concentration_roll3_max,0.0006681448547169566
low_battery_ratio_lag4,0.0006677504861727357
outbound_truck_wait_min_scen_max,0.0006668259273283183
risk_index_roll10_std,0.0006667752866633236
robot_efficiency_diff1,0.000666680047288537
avg_trip_distance_roll10_max,0.0006662825238890946
robot_efficiency_scen_min,0.0006642316351644695
battery_cv_roll10_mean,0.0006636727950535715
avg_trip_distance_lag5,0.000663385249208659
avg_trip_distance_roll5_min,0.0006633810582570732
max_zone_density_scen_min,0.0006626297719776631
avg_trip_distance_ewm_mean,0.0006586233153939247
avg_trip_distance_lag4,0.000657054572366178
max_zone_density_diff2,0.0006548473378643393
battery_risk_roll3_mean,0.0006521475734189153
congestion_score_lag3,0.0006520474562421441
avg_trip_distance_roll3_min,0.0006512468215078115
sku_concentration_diff2,0.0006508320802822709
low_battery_ratio_lag2,0.0006492420798167586
robot_active_roll5_max,0.0006491491221822798
max_zone_density_roll10_std,0.0006490338011644781
battery_risk_lag4,0.0006487289443612099
battery_cv_roll3_min,0.0006481688702479005
robot_idle_scen_min,0.0006470350897870957
robot_idle_roll5_min,0.0006459142081439495
avg_trip_distance_roll5_mean,0.0006442995509132743
robot_efficiency_lag3,0.0006439813412725925
avg_trip_distance_lag2,0.0006421504076570272
sku_concentration_diff1,0.0006413749069906771
battery_risk_roll3_max,0.0006413123104721308
low_battery_ratio_lag3,0.000641292950604111
battery_cv_roll10_std,0.000638887204695493
max_zone_density_roll3_std,0.0006364650675095618
near_collision_15m,0.000635528948623687
risk_index_roll3_std,0.0006345268106088042
avg_trip_distance_roll5_max,0.0006328360526822507
outbound_truck_wait_min_scen_mean,0.0006322282948531211
robot_idle_scen_max,0.0006298013497143984
max_zone_density_roll5_std,0.0006290697841905057
robot_active_roll10_max,0.0006288861739449203
congestion_score_roll10_std,0.000628125376533717
avg_trip_distance_roll3_max,0.0006279556429944933
battery_cv_roll5_mean,0.0006268381606787443
battery_cv_roll5_std,0.0006266063312068582
