feature,lgb_importance
target_diff1,8996.2
target_lag_std3,8570.0
target_roll10_mean,8549.0
target_diff2,8487.0
target_lag1,6839.6
target_roll3_mean,6178.6
target_ewm3,6086.8
target_roll5_mean,5890.6
target_ewm5,4672.8
target_lag1_log,2144.2
