feature,xgb_importance
outbound_truck_wait_min_roll3_max,0.0007901109172962606
fault_count_15m,0.0007880339282564819
max_zone_density_roll3_min,0.0007877289201132954
shift_handover_delay_min,0.0007872253539972007
robot_active_roll3_max,0.0007859322591684759
order_per_station_lag4,0.0007831181050278246
robot_calibration_score,0.0007828206638805568
robot_efficiency,0.0007827067864127457
charge_efficiency_pct,0.0007823408115655184
order_inflow_15m_roll10_std,0.0007796657620929182
order_inflow_15m_roll5_min,0.0007786796079017222
avg_trip_distance,0.000778397370595485
lighting_zone_variance,0.000777102168649435
order_pressure_lag2,0.0007770966039970517
day_of_week_X_shift_hour_te,0.0007763195666484535
ts_x_low_battery_ratio,0.0007756860693916678
co2_level_ppm,0.0007755357888527215
robot_idle_lag3,0.0007754392339847982
bottle_neck_lag1,0.0007753505953587592
inventory_turnover_rate,0.0007742124726064503
robot_idle_roll10_std,0.0007722545182332396
barcode_read_success_rate,0.0007710480713285506
label_print_queue,0.0007706413045525551
pallet_wrap_time_min,0.0007704562274739146
robot_efficiency_roll10_std,0.00076889768242836
order_inflow_15m_roll5_mean,0.0007685605785809457
robot_efficiency_lag2,0.0007671341765671969
bottle_neck_roll5_std,0.000766322307754308
avg_trip_distance_roll10_std,0.0007658363087102771
cold_storage_temp_c,0.0007657133275642991
congestion_score_roll3_max,0.0007640024763531983
robot_active_roll3_mean,0.0007638712762854993
packaging_material_cost,0.0007635424728505314
risk_index_lag3,0.0007635347545146942
battery_cv_roll3_mean,0.0007624687859788537
network_latency_ms,0.0007588552543893456
order_pressure_lag5,0.0007579840836115182
battery_risk_lag4,0.000757005950435996
congestion_score_ewm_mean,0.0007564998464658857
express_lane_util,0.0007555835763923824
scanner_error_rate,0.0007554669049568474
battery_cycle_count_avg,0.00075523346895352
order_per_station_lag5,0.0007531969458796084
low_battery_ratio_roll10_std,0.0007530415314249694
wifi_signal_db,0.0007529447320848703
congestion_score_lag1,0.0007512481999583543
wms_response_time_ms,0.0007511658128350973
air_quality_idx,0.0007503397879190743
sort_accuracy_pct,0.0007494171615689993
aisle_traffic_score,0.0007491864264011383
hvac_power_kw,0.000748844351619482
worker_avg_tenure_months,0.0007480207714252174
order_per_station_lag3,0.000744528230279684
robot_idle_lag4,0.0007437667460180819
congestion_score_roll3_min,0.0007436076761223376
order_per_station_lag2,0.0007397896726615727
bottle_neck_lag5,0.0007379465969279408
outbound_truck_wait_min_roll3_mean,0.0007343880133703351
battery_cv_lag1,0.0007332146167755127
order_pressure,0.0007317972136661411
staging_area_util,0.0007317195879295469
robot_firmware_update_days,0.0007292476366274059
day_of_week_X_timeslot_te,0.0007282369420863688
kpi_otd_pct,0.0007281845901161432
loading_dock_util,0.0007272359565831721
robot_active_lag4,0.00072597311809659
order_pressure_lag4,0.0007259623962454498
daily_forecast_accuracy,0.0007250564638525247
lighting_level_lux,0.0007232261588796974
robot_efficiency_diff1,0.0007216870202682912
layout_type_X_timeslot_te,0.0007196472259238362
pack_utilization_lag4,0.0007188487681560219
outbound_truck_wait_min_roll10_std,0.0007186080329120159
return_order_ratio,0.000718340347521007
risk_index_roll5_std,0.0007181484834291041
order_pressure_lag3,0.0007180676795542241
risk_index_lag4,0.0007175066857598722
battery_cv_roll5_std,0.0007155476370826364
risk_index_lag2,0.0007140575558878482
pack_utilization_roll5_std,0.000711460632737726
zone_temp_variance,0.0007110793958418071
cold_chain_ratio,0.0007105656433850527
max_zone_density_lag5,0.0007083669770509005
intersection_wait_time_avg,0.0007078423048369586
pack_utilization_lag2,0.0007052317610941828
congestion_score_roll5_mean,0.0007024461403489113
precipitation_mm,0.0007024298305623233
robot_active_roll10_std,0.0007021200959570706
robot_idle_lag5,0.0007019949494861067
fleet_age_months_avg,0.0007011971669271588
floor_vibration_idx,0.0007001024903729558
robot_efficiency_lag1,0.0006995679344981909
bottle_neck_lag3,0.0006991450442001224
bottle_neck_lag4,0.0006981333368457854
robot_active_lag5,0.0006971776601858437
avg_package_weight_kg,0.0006958059966564178
robot_active_lag3,0.0006945885368622839
robot_efficiency_roll5_std,0.000693915318697691
pack_utilization_lag3,0.0006928841583430767
sku_concentration_diff2,0.0006924304063431919
robot_active_lag2,0.0006909519201144576
prev_shift_volume,0.0006900082807987928
conveyor_speed_mps,0.0006890649325214327
congestion_score_lag5,0.0006889532553032041
robot_total_diff2,0.0006884109578095376
low_battery_ratio,0.0006868843804113567
bottle_neck_lag2,0.0006864514900371433
pack_utilization_lag1,0.0006856271880678833
congestion_score_roll5_std,0.0006850688369013369
low_battery_ratio_lag5,0.000684437423478812
maintenance_schedule_score,0.0006834043539129198
max_zone_density_roll5_std,0.0006830386235378682
battery_cv_lag5,0.0006827005534432828
ambient_noise_db,0.0006814199965447188
battery_cv_lag3,0.0006812351639382541
day_of_week,0.0006778188282623887
battery_risk_roll5_std,0.0006757631315849721
low_battery_ratio_roll5_std,0.0006754485191777348
wind_speed_kmh,0.0006743362406268716
v13_ts_sin,0.0006738413241691888
battery_cv_lag4,0.000673345266841352
order_inflow_15m_roll3_max,0.0006721932906657458
external_temp_c,0.0006713598151691258
max_zone_density_lag4,0.0006664677057415247
robot_idle_roll5_std,0.0006602898356504738
bottle_neck_roll3_std,0.0006588019779883326
forklift_active_count,0.0006581572000868618
order_wave_count,0.0006555036525242031
